structure,structure_id,structure_name,freq,time_frequency,isco08,international_standard_classification_of_occupations_2008_isco_08,unit,unit_of_measure,geo,geopolitical_entity_reporting,time_period,time,obs_value,observation_value,obs_flag,observation_status_flag_v2_structure,conf_status,confidentiality_status_flag
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,IT,Italy,2024-Q4,,11.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,IT,Italy,2025-Q1,,11.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,IT,Italy,2025-Q2,,11.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2019-Q4,,10.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2020-Q1,,10.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2020-Q2,,11.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2020-Q3,,12.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2020-Q4,,12.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2021-Q1,,12.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2021-Q2,,13.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2021-Q3,,14.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2021-Q4,,13.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2022-Q1,,14.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2022-Q2,,14.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2022-Q3,,13.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2022-Q4,,13.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2023-Q1,,14.8,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2023-Q2,,15.3,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2023-Q3,,15.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2023-Q4,,15.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2024-Q1,,14.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2024-Q2,,14.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2024-Q3,,14.8,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2024-Q4,,14.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2025-Q1,,14.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LT,Lithuania,2025-Q2,,14.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2019-Q4,,5.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2020-Q1,,4.8,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2020-Q2,,4.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2020-Q3,,5.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2021-Q2,,5.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2021-Q3,,4.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2021-Q4,,4.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2022-Q1,,5.3,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2022-Q2,,5.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2022-Q3,,5.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2022-Q4,,5.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2023-Q1,,4.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2023-Q2,,4.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2023-Q3,,4.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2023-Q4,,4.3,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2024-Q1,,4.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2024-Q2,,4.8,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2024-Q3,,4.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2024-Q4,,4.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2025-Q1,,5.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LU,Luxembourg,2025-Q2,,4.3,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2020-Q1,,12.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2020-Q2,,13.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2020-Q3,,14.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2020-Q4,,15.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2021-Q1,,17.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2021-Q2,,16.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2021-Q3,,15.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2021-Q4,,16.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2022-Q1,,16.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2022-Q2,,16.5,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2022-Q3,,16.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2022-Q4,,17.3,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2023-Q1,,18.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2023-Q2,,18.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2023-Q3,,18.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2023-Q4,,18.8,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2024-Q1,,19.3,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2024-Q2,,19.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2024-Q3,,21.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2024-Q4,,21.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2025-Q1,,20.9,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,LV,Latvia,2025-Q2,,21.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2020-Q2,,9.1,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2020-Q3,,9.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2020-Q4,,11.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2021-Q1,,11.4,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2021-Q2,,14.3,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2021-Q3,,12.8,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2021-Q4,,13.0,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2022-Q1,,13.3,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2022-Q2,,12.6,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2022-Q3,,12.7,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2022-Q4,,12.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2023-Q1,,12.2,,,,,
dataflow,ESTAT:ISOC_SK_OJA2(1.0),Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements - experimental statistics,Q,Quarterly,OTH_ICT,"Other information and communications technology specialists (OC2152, OC2153, OC2166, OC2356, OC2434, OC3114)",PC,Percentage,MT,Malta,2023-Q2,,12.8,,,,,
