size_emp,size_classes_in_number_of_persons_employed,sector,unit_of_measure,geo,geopolitical_entity_reporting,time_period,obs_value,sector_group
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EE,ESTONIA,2016,6.85,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EE,ESTONIA,2017,11.24,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EE,ESTONIA,2018,6.27,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EE,ESTONIA,2019,8.35,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EL,GREECE,2015,24.78,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EL,GREECE,2016,23.57,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EL,GREECE,2018,16.42,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2012,21.31,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2014,17.09,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2015,21.24,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2016,20.33,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2017,18.62,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU15,EUROPEAN UNION - 15 COUNTRIES (1995-2004),2018,19.38,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2007,EUROPEAN UNION - 27 COUNTRIES (2007-2013),2012,20.38,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2007,EUROPEAN UNION - 27 COUNTRIES (2007-2013),2014,16.5,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2007,EUROPEAN UNION - 27 COUNTRIES (2007-2013),2015,20.02,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2007,EUROPEAN UNION - 27 COUNTRIES (2007-2013),2016,18.98,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2007,EUROPEAN UNION - 27 COUNTRIES (2007-2013),2017,17.7,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2007,EUROPEAN UNION - 27 COUNTRIES (2007-2013),2018,18.04,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2012,19.24,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2014,15.84,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2015,19.84,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2016,17.94,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2017,17.61,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2018,17.94,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU27_2020,EUROPEAN UNION - 27 COUNTRIES (FROM 2020),2019,18.61,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU28,EUROPEAN UNION - 28 COUNTRIES (2013-2020),2012,20.39,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU28,EUROPEAN UNION - 28 COUNTRIES (2013-2020),2014,16.48,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU28,EUROPEAN UNION - 28 COUNTRIES (2013-2020),2015,20.05,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU28,EUROPEAN UNION - 28 COUNTRIES (2013-2020),2016,18.99,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU28,EUROPEAN UNION - 28 COUNTRIES (2013-2020),2017,17.68,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU28,EUROPEAN UNION - 28 COUNTRIES (2013-2020),2018,18.09,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,EU28,EUROPEAN UNION - 28 COUNTRIES (2013-2020),2019,19.22,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2012,13.32,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2014,12.19,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2015,21.03,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2016,16.58,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2017,21.39,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2018,16.59,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2019,16.49,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2012,21.23,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2014,13.31,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2015,26.36,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2016,20.16,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2017,15.05,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2018,23.52,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2019,15.73,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2012,33.37,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2014,27.66,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2015,22.0,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2016,22.95,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2017,31.13,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2018,27.35,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2019,26.5,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2012,33.92,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2014,36.4,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2015,38.96,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2016,42.62,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2017,54.76,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2018,28.8,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2019,41.49,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IS,ICELAND,2012,6.06,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IS,ICELAND,2014,14.63,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IS,ICELAND,2017,6.98,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2012,13.26,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2014,14.81,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2015,17.89,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2016,16.58,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2017,14.34,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2018,20.87,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2019,20.63,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2012,22.89,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2014,13.49,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2015,15.15,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2016,11.99,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2017,12.96,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2018,17.38,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2019,15.51,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LV,LATVIA,2012,15.78,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LV,LATVIA,2014,18.79,INDUSTRY
GE10,10 PERSONS EMPLOYED OR MORE,"MANUFACTURE OF FURNITURE; JEWELLERY, MUSICAL INSTRUMENTS, TOYS; REPAIR AND INSTALLATION OF MACHINERY AND EQUIPMENT",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LV,LATVIA,2015,13.16,INDUSTRY
